character,jap text,Eng,Esp
menu_label__(L_04579),市議会　（多恵子を罠に）,City Council (Taeko into a trap),Ayuntamiento (Taeko en una trampa)
__system__??,},,
__system__??,{SEL[10] = 5:,,
menu_label__(L_04594),市議会　　　　　（偵察）,City Council (scouting),Consejo de la ciudad (scouting)
__system__??,},,
__system__??,{SEL[10] = 6:,,
menu_label__(L_045aa),市議会　　　（夕子さん）,City Council (Yuuko),Ayuntamiento (Yuuko)
__system__??,},,
__system__??,{SEL[10] = 7:,,
menu_label__(L_045c0),市議会　　　（夕子さん）,City Council (Yuuko),Ayuntamiento (Yuuko)
__system__??,},,
__system__??,{SEL[10] = 8:,,
menu_label__(L_045db),市議会　　　　（初訪問）,City Council (First visit),Ayuntamiento (primera visita)
__system__??,},,
__system__??,{SEL[11] = 1:,,
menu_label__(L_045f6),反対運動の女の子　　　　,Girls in Opposition,Chicas en la oposición
__system__??,},,
__system__??,{SEL[12] = 1:,,
menu_label__(L_0422a),市議会の隠し予算を取る　,Take the City Council's hidden budget.,"Por ejemplo, el presupuesto oculto del Ayuntamiento."
__system__??,},,
__system__??,{SEL[13] = 1:,,
menu_label__(L_03fd9),毛ガニ劇場　　（初見学）,Hairy Crab Theater (first visit),Teatro del Cangrejo Peludo (primera visita)
__system__??,},,
__system__??,{SEL[13] = 2:,,
menu_label__(L_03ff4),毛ガニ劇場　（パンイチ）,Hairy Crab Theater (Panichi),Teatro del Cangrejo Peludo ( Panichi)
__system__??,},,
__system__??,{SEL[13] = 3:,,
menu_label__(L_0400f),毛ガニ劇場　　　（見学）,Hairy Crab Theater (visit),Teatro del Cangrejo Peludo (visita)
__system__??,},,
__system__??,{SEL[13] = 9:,,
menu_label__(L_04025),毛ガニ劇場　（興行視察）,Hair Crab Theater (box office visit),Teatro del Cangrejo Peludo (visita a la taquilla)
__system__??,},,
__system__??,{B地域[D11] = 8:,,
__system__??,},,
__system__??,{☆パンイチ = 10:,,
__system__??,},,
__system__??,{☆パンイチ = 0:,,
__system__??,},,
__system__??,{☆パンイチ = 1:,,
__system__??,},,
__system__??,{☆パンイチ < 10:,,
__system__??,},,
__system__??,{RETURN = 1:,,
__system__??,},,
__system__??,{☆鴉葉 = 3:,,
__system__??,{GOLD < 50:,,
__system__??,},,
__system__??,},,
__system__??,{☆鴉葉 = 5:,,
__system__??,{GOLD < 50:,,
__system__??,},,
__system__??,{RND \ 0:,,
__system__??,},,
__system__??,},,
__system__??,{☆鴉葉 = 7:,,
__system__??,{GOLD < 100:,,
__system__??,},,
__system__??,},,
__system__??,{☆鴉葉 = 10:,,
__system__??,{GOLD < 100:,,
__system__??,},,
__system__??,},,
__system__??,{★★市議会 = 0:,,
__system__??,},,
__system__??,{☆鴉葉２ = 0:,,
__system__??,},,
__system__??,{☆ギガフロート \ 0:,,
__system__??,},,
__system__??,{(RND \ 0) * (☆衣笠 = 5) * (☆ＤＡＴＥ = 35):,,
__system__??,},,
__system__??,{(☆福引き券 = 0) * (R支配[9] \ 1):,,
__system__??,},,
__system__??,{R支配[9] \ 1:,,
__system__??,},,
__system__??,{☆クロモン = 7:,,
__system__??,},,
__system__??,{(■ \ 0) * (☆売春ファン = 2):,,
__system__??,},,
__system__??,{(☆クロモン = 10) * (☆伊織 = 0):,,
__system__??,},,
__system__??,{(☆クロモン = 10) * (☆伊織 = 1):,,
__system__??,},,
__system__??,{☆加奈 = 1:,,
__system__??,},,
__system__??,{SEL[14] = 1:,,
menu_label__(L_049c4),盗品屋　　　　（買い物）,Stolen Goods Shop (SHOPPING),Tienda de artículos robados (compras)
__system__??,},,
__system__??,{SEL[10] = 1:,,
menu_label__(L_04949),志津を拉致　　　　　　　,Abduction of Shizu.,Shizu secuestrado
__system__??,},,
__system__??,{SEL[11] = 1:,,
menu_label__(L_049a9),智子の誕生日　　　　　　,Birthday of Tomoko.,El cumpleaños de Tomoko
__system__??,},,
__system__??,{SEL[13] = 1:,,
menu_label__(L_02121),売春宿を宣伝する　　　　,Advertise brothels.,Promover los burdeles.
__system__??,},,
__system__??,{SEL[10] = 2:,,
menu_label__(L_04913),だんご屋　　　　（志津）,Dango-ya ( Shizu),Dango-ya ( Shizu)
__system__??,},,
__system__??,{SEL[10] = 3:,,
menu_label__(L_0492e),ケーキ屋　　　　（伊織）,Cake Shop ( Iori),Pastelería ( Iori)
__system__??,},,
__system__??,{SEL[15] = 1:,,
menu_label__(L_048f8),食い逃げ女発生　　　　　,Outbreak of food-runaway woman,Brote de mujeres que huyen de la comida.
__system__??,},,
__system__??,{SEL[16] = 1:,,
menu_label__(L_048dd),商店街でお買い物　　　　,Shopping in the shopping district,Compras en las calles comerciales
__system__??,},,
__system__??,{☆ギガフロート \ 0:,,
__system__??,},,
__system__??,{(☆大槻 = 0) * (☆ＤＡＴＥ > 15):,,
__system__??,},,
__system__??,{(☆大槻 = 1) * (☆ＤＡＴＥ > 20):,,
__system__??,},,
__system__??,{☆鹿の子 = 4:,,
__system__??,},,
__system__??,{I装備[11] = 99:,,
__system__??,},,
__system__??,{R支配[10] \ 1:,,
__system__??,},,
__system__??,{P1フラグ[10] = 3:,,
__system__??,},,
__system__??,{☆貴神 = 15:,,
__system__??,},,
__system__??,{(P2フラグ[10] = 1) * (☆大槻 = 2):,,
__system__??,},,
__system__??,{☆海音 = 6:,,
__system__??,},,
__system__??,{☆海音 = 7:,,
__system__??,},,
__system__??,{☆たね = 22:,,
__system__??,},,
__system__??,{(■ \ 0) * (☆売春ファン = 4):,,
__system__??,},,
__system__??,{SEL[10] = 1:,,
menu_label__(L_04de8),のぞみの駆け落ちを阻止　,Prevent Nozomi from eloping,Impedir que Nozomi se fugue
__system__??,},,
__system__??,{SEL[11] = 1:,,
menu_label__(L_04e2b),外人好きの女の子　　　　,Girls who like foreigners,Chicas a las que les gustan los extranjeros.
__system__??,},,
__system__??,{SEL[11] = 2:,,
menu_label__(L_04e46),姫子は外国語が得意　　　,Himeko is good at foreign languages,Himeko es buena en lenguas extranjeras
__system__??,},,
__system__??,{SEL[12] = 1:,,
menu_label__(L_04e61),外国語学校（姫子ピンチ）,Foreign Language School (Himeko pinch),Escuelas de lenguas extranjeras (pizca de  Himeko).
__system__??,},,
__system__??,{SEL[13] = 1:,,
menu_label__(L_04eaf),女の子海賊隊を観察　　　,Observe the girl pirate squad,Observen el escuadrón de chicas piratas.
__system__??,},,
__system__??,{SEL[13] = 2:,,
menu_label__(L_04eca),女の子海賊隊と交渉　　　,Negotiations with the Girl Pirate Squad,Negociaciones con el Cuerpo de Piratas.
__system__??,},,
__system__??,{SEL[14] = 1:,,
menu_label__(L_04ef7),ドリアンショップ　　　　,durian store,tienda de durianes
__system__??,},,
__system__??,{SEL[15] = 1:,,
menu_label__(L_04d7f),第７倉庫でたねを見付ける,Find Tane in Warehouse 7,Encuentra a Tane en el Almacén 7.
__system__??,},,
__system__??,{SEL[16] = 1:,,
menu_label__(L_02121),売春宿を宣伝する　　　　,Advertise brothels.,Promover los burdeles.
__system__??,},,
__system__??,{SEL[17] = 1:,,
menu_label__(L_04d69),海に浮かぶ物体　　　　　,Objects floating in the sea,Objetos que flotan en el mar
__system__??,},,
__system__??,{RETURN = 1:,,
__system__??,},,
__system__??,{RETURN = 2:,,
__system__??,},,
__system__??,{RETURN = 3:,,
__system__??,},,
__system__??,{RETURN = 1:,,
__system__??,},,
__system__??,{RETURN = 2:,,
__system__??,},,
__system__??,{☆ギガフロート \ 0:,,
__system__??,},,
__system__??,{(☆つかさ = 3) + (☆つかさ = 4):,,
__system__??,},,
__system__??,{R支配[11] \ 1:,,
__system__??,},,
__system__??,{(部下番号 \ 0) * (B地域 = 11):,,
__system__??,{(☆長崎 = 2) + (☆長崎 = 3):,,
__system__??,},,
__system__??,{☆長崎 = 4:,,
__system__??,},,
__system__??,},,
__system__??,{SEL[10] = 1:,,
menu_label__(L_050d6),人だかり　　　　　　　　,throng,multitud
__system__??,},,
__system__??,{SEL[11] = 1:,,
menu_label__(L_050ec),ヤクザ塾　　　　（受講）,Yakuza Juku (Attendance),Yakuza Juku (Asistencia)
__system__??,},,
__system__??,{SEL[12] = 1:,,
menu_label__(L_05102),南馬券売り場　　（勝負）,South ticket office,Taquilla sur (ganadores)
__system__??,},,
__system__??,{SEL[13] = 1:,,
menu_label__(L_05118),長崎と未亡人　　　　　　,Nagasaki and widow,Nagasaki y viudas
__system__??,},,
__system__??,{SEL[13] = 2:,,
menu_label__(L_05133),長崎と未亡人その後　　　,Nagasaki and the widow afterwards,Nagasaki y la viuda después
__system__??,},,
__system__??,{☆長崎 = 3:,,
__system__??,},,
__system__??,{☆長崎 = 4:,,
__system__??,},,
__system__??,{☆ギガフロート \ 0:,,
__system__??,},,
__system__??,{(☆ＤＡＴＥ > 5) * (☆地域１２ = 0) * (★那古教 = 1) * (●那古教 = 0):,,
__system__??,},,
__system__??,{R支配[12] \ 1:,,
__system__??,},,
__system__??,{(☆６中学生 < 3) * (★調教 = 3):,,
__system__??,},,
__system__??,{☆イルラカムイ = 4:,,
__system__??,},,
__system__??,{SEL[10] = 1:,,
menu_label__(L_05343),学生を拉致　　　　　　　,Abduction of students,Secuestro de estudiantes
__system__??,},,
__system__??,{SEL[11] = 2:,,
menu_label__(L_05382),１６色画廊（ウパスの件）,16 Colors Gallery ( Upasu case),16 Galería de colores (en  Upasu).
__system__??,},,
__system__??,{SEL[12] = 1:,,
menu_label__(L_052cc),反那古主婦団体　　　　　,Anti-Nakako Housewives Organization,grupo de amas de casa anti-nako
__system__??,},,
__system__??,{RETURN = 1:,,
__system__??,},,
__system__??,{RETURN = 2:,,
__system__??,},,
__system__??,{☆ギガフロート \ 0:,,
__system__??,},,
__system__??,{(★那古教 = 1) * (☆高山 = 0):,,
__system__??,},,
__system__??,{R支配[13] \ 1:,,
__system__??,},,
__system__??,{☆那古Ａ = 4:,,
__system__??,},,
__system__??,{P2フラグ = 3:,,
__system__??,},,
__system__??,{☆古宮 = 7:,,
__system__??,},,
__system__??,{SEL[10] = 1:,,
menu_label__(L_05521),教団本部　（由女を拉致）, , Yume fue secuestrado.
__system__??,},,
__system__??,{SEL[11] = 1:,,
menu_label__(L_055cb),教団本部　　（入信する）,Headquarters of the Order (to be admitted),Sede de la orden.
__system__??,},,
__system__??,{SEL[12] = 1:,,
menu_label__(L_05506),古宮陽子と由女を捕獲　　,Komiya Youko and Yume captured,Komiya Youko y Yume capturados
__system__??,},,
__system__??,{☆イハビーラ命令 = 1:,,
__system__??,},,
__system__??,{☆イハビーラ命令 = 10:,,
__system__??,},,
__system__??,{RND \ 0:,,
__system__??,},,
__system__??,{☆ギガフロート \ 0:,,
__system__??,},,
__system__??,{P2フラグ[14] = 3:,,
__system__??,},,
__system__??,{R支配[14] \ 1:,,
__system__??,},,
__system__??,{P2フラグ = 3:,,
__system__??,},,
__system__??,{I装備[6] = 99:,,
__system__??,},,
__system__??,{SEL[10] = 1:,,
menu_label__(L_05763),熱拳道場　　　　（見学）,Nekken Dojo (Observation),Dojo del Puño de la Fiebre (visita)
__system__??,},,
__system__??,{SEL[11] = 1:,,
menu_label__(L_05779),ナマズぴちぴち　　　　　,"snapping catfish (Zebrasoma flavescens, species of Indo-Pacific tang)",siluro chasqueador (Pseudobagrus ichikawai)
__system__??,},,
__system__??,{☆ギガフロート \ 0:,,
__system__??,{R支配[15] \ 1:,,
__system__??,},,
__system__??,{(P2フラグ[15] = 1) * (☆地下街／階数 \ 999):,,
__system__??,},,
__system__??,},,
__system__??,{R支配[15] \ 1:,,
__system__??,},,
__system__??,{P1フラグ[15] = 3:,,
__system__??,},,
__system__??,{☆地域１５ = 0:,,
__system__??,},,
__system__??,{☆地域１５ = 1:,,
__system__??,},,
__system__??,{☆地域１５ = 2:,,
__system__??,},,
__system__??,{P1フラグ[15] = 1:,,
__system__??,},,
__system__??,{(P2フラグ[15] = 1) * (☆地下街／階数 \ 999):,,
__system__??,},,
__system__??,{SEL[10] = 1:,,
menu_label__(L_05994),女子学生　スカウト　　　,Female student Scout,Estudiantes femeninas Scouts
__system__??,},,
__system__??,{SEL[11] = 1:,,
menu_label__(L_059e8),ハニービル　（バグ退治）,Hanny Bill (bug squashing),Hanny Bill (aplastamiento de bichos)
__system__??,},,
__system__??,{SEL[12] = 1:,,
menu_label__(L_0598a),地下街　　　　　（探索）,Underground Mall (Explore),Centro comercial subterráneo (Explorar)
__system__??,},,
__system__??,{☆ギガフロート \ 0:,,
__system__??,},,
__system__??,{★調教 = 3:,,
__system__??,{☆オルターエロ = 0:,,
__system__??,},,
__system__??,},,
__system__??,{☆天才病院 = 2:,,
__system__??,},,
__system__??,{R支配[16] \ 1:,,
__system__??,},,
__system__??,{(★わかめ組 = 3) * (★結婚 \ 1) * (☆闇看護婦 = 0):,,
__system__??,},,
__system__??,{(★わかめ組 = 3) * (★結婚 \ 1) * (☆闇看護婦 = 1):,,
__system__??,},,
__system__??,{(★わかめ組 = 3) * (★結婚 \ 1) * (☆闇看護婦 = 2):,,
__system__??,},,
__system__??,{SEL[10] = 1:,,
menu_label__(L_05d46),オルターエロ（道具揃え）,Alter Ero (tool assortment),Alter Ero (surtido de herramientas).
__system__??,},,
__system__??,{SEL[10] = 2:,,
menu_label__(L_05d2b),オルターエロ　（初訪問）,Alter Ero (First visit),Alter Ero (primera visita)
__system__??,},,
__system__??,{SEL[11] = 1:,,
menu_label__(L_05dc4),看護婦さんの夜遊び　　　,Nurse's nightlife,La vida nocturna de la enfermera.
__system__??,},,
__system__??,{SEL[12] = 1:,,
menu_label__(L_05c14),闇看護婦　ミー　　　　　,Dark nurse Mee,La enfermera oscura Mee.
__system__??,},,
__system__??,{SEL[12] = 2:,,
menu_label__(L_05c74),闇看護婦　サー　　　　　,"Dark nurse, Sir.","Enfermera oscura, señor."
__system__??,},,
__system__??,{SEL[12] = 3:,,
menu_label__(L_05cd0),闇看護婦　ター　　　　　,Dark nurse Tur,La enfermera oscura Tur.
__system__??,},,
__system__??,{☆オルターエロ = 1:,,
__system__??,},,
__system__??,{☆オルターエロ = 2:,,
__system__??,},,
__system__??,{☆オルターエロ = 3:,,
__system__??,},,
__system__??,{☆ギガフロート \ 0:,,
__system__??,},,
__system__??,{☆温泉 = 0:,,
__system__??,},,
__system__??,{☆温泉 = 1:,,
__system__??,},,
__system__??,{(☆温泉 = 2) * (☆殺 \ 0) * (★愛 \ 5) * (★愛 = 1) * (★結婚 = 0):,,
__system__??,},,
__system__??,{R支配[17] \ 1:,,
__system__??,},,
__system__??,{P1フラグ[17] = 3:,,
__system__??,},,
__system__??,{(☆湯室 > 2) * (★★殺 = 2) * (☆殺温泉 = 0):,,
__system__??,},,
__system__??,{(P1フラグ[17] = 1) * (SEL[10] = 0):,,
__system__??,},,
__system__??,{(P2フラグ = 1) * (☆謎の鍾乳洞／階数 \ 999):,,
__system__??,},,
__system__??,{(■ \ 0) * (☆売春ファン = 3):,,
__system__??,},,
__system__??,{SEL[10] = 2:,,
menu_label__(L_06094),カネシタ温泉　（初訪問）,Kaneshita Onsen (first visit),Kaneshita Onsen (primera visita)
__system__??,},,
__system__??,{SEL[10] = 3:,,
menu_label__(L_060af),カネシタ温泉　（出会い）,Kaneshita Onsen (Encounter),Kaneshita Onsen (Encuentro)
__system__??,},,
__system__??,{SEL[10] = 4:,,
menu_label__(L_060f4),カネシタ温泉　（情報？）,Kaneshita Hot Springs,Kaneshita Onsen (¿información?).
__system__??,},,
__system__??,{SEL[10] = 9:,,
menu_label__(L_06118),カネシタ温泉　　（湯治）,Kaneshita Onsen (Touji),Kaneshita Onsen (cura termal)
__system__??,},,
__system__??,{SEL[10] = 17:,,
menu_label__(L_06079),カネシタ温泉（殺と初夜）,Kaneshita Onsen (first night with Satsu),Kaneshita Onsen (primera noche con Satsu)
__system__??,},,
__system__??,{SEL[11] = 1:,,
menu_label__(L_0612e),謎の鍾乳洞　　　（探索）,Mysterious limestone caves.,Misteriosas cuevas de piedra caliza (Explorar)
__system__??,},,
__system__??,{SEL[12] = 1:,,
menu_label__(L_02121),売春宿を宣伝する　　　　,Advertise brothels.,Promover los burdeles.
__system__??,},,
__system__??,{☆湯室 = 0:,,
__system__??,},,
__system__??,{☆ギガフロート \ 0:,,
__system__??,},,
__system__??,{●神社 = 0:,,
__system__??,{☆羽黒 = 0:,,
__system__??,},,
__system__??,{☆羽黒 = 30:,,
__system__??,},,
__system__??,{☆羽黒 = 31:,,
__system__??,},,
__system__??,},,
__system__??,{●神社 = 1:,,
__system__??,},,
__system__??,{(P1フラグ[18] = 3) * (●神社 = 1):,,
__system__??,},,
__system__??,{R支配[18] \ 1:,,
__system__??,},,
__system__??,{P1フラグ[18] = 3:,,
__system__??,},,
__system__??,{☆オオサカ神社の宝 = 1:,,
__system__??,},,
__system__??,{☆宗麟 = 2:,,
__system__??,},,
__system__??,{SEL[10] = 1:,,
menu_label__(L_063b2),オオサカ神社　　（参拝）,Osaka Shrine (Worship),Santuario de Osaka (culto)
__system__??,},,
__system__??,{SEL[10] = 2:,,
menu_label__(L_063c8),オオサカ神社　　（羽黒）,Osaka Shrine ( Haguro),Santuario de Osaka ( Haguro)
__system__??,},,
__system__??,{SEL[10] = 20:,,
menu_label__(L_063e3),オオサカ神社　　（羽黒）,Osaka Shrine ( Haguro),Santuario de Osaka ( Haguro)
__system__??,},,
__system__??,{SEL[10] = 9:,,
menu_label__(L_06414),オオサカ神社　　（参拝）,Osaka Shrine (Worship),Santuario de Osaka (culto)
__system__??,},,
__system__??,{SEL[11] = 1:,,
menu_label__(L_063f9),オオサカ神社　　　（宝）,Osaka Shrine (Treasure),Santuario de Osaka (Tesoro)
__system__??,},,
__system__??,{SEL[12] = 1:,,
menu_label__(L_0642a),オオサカ神社　　（坊主）,Osaka Shrine,Santuario de Osaka.
__system__??,},,
__system__??,{RETURN = 1:,,
__system__??,},,
__system__??,{RETURN = 2:,,
__system__??,},,
__system__??,{☆羽黒 < 2:,,
__system__??,},,
__system__??,{☆羽黒 = 3:,,
__system__??,},,
__system__??,{☆羽黒 = 4:,,
__system__??,},,
__system__??,{☆羽黒 = 2:,,
__system__??,},,
__system__??,{RETURN = 1:,,
__system__??,},,
__system__??,{RETURN = 2:,,
__system__??,},,
__system__??,{☆ギガフロート \ 0:,,
__system__??,},,
__system__??,{R支配[19] \ 1:,,
__system__??,},,
__system__??,{(P1フラグ[19] = 1) * (☆森田 > 2) * (☆コフン／階数 \ 999):,,
__system__??,},,
__system__??,{(P1フラグ[19] = 1) * (☆地域１９ < 2):,,
__system__??,},,
__system__??,{(☆ＤＡＴＥ = 32) * (I装備[32] = 99):,,
__system__??,},,
__system__??,{SEL[10] = 1:,,
menu_label__(L_0667b),オオサカ古墳　　（探索）,Osaka Tumulus (Exploration),Tumba de Osaka (exploración)
__system__??,},,
__system__??,{SEL[11] = 1:,,
menu_label__(L_06685),入れ墨ヤクザ　スカウト　,tattooed yakuza scout,tattooed yakuza Scout
__system__??,},,
__system__??,{SEL[12] = 1:,,
menu_label__(L_06665),農協祭り　　　　　　　　,Agricultural Cooperative Festival,fiesta de las cooperativas agrícolas
__system__??,},,
__system__??,{☆ギガフロート \ 0:,,
__system__??,},,
__system__??,{☆ＤＡＴＥ % 4 = 0:,,
__system__??,},,
__system__??,{R支配[20] \ 1:,,
__system__??,},,
__system__??,{(☆友引 > 11) * (☆赤の洞窟／階数 \ 999):,,
__system__??,},,
__system__??,{SEL[10] = 1:,,
menu_label__(L_06797),赤の洞窟　　　　（探索）,Red cave (search),Cueva Roja (Explorar)
__system__??,},,
__system__??,{SEL[11] = 1:,,
menu_label__(L_067ad),イタコ屋敷　　　（降臨）,Itako Yashiki,Itako Yashiki (La casa de la comadreja)
__system__??,},,
__system__??,{☆ギガフロート \ 0:,,
__system__??,},,
__system__??,{☆乃木 = 0:,,
__system__??,},,
__system__??,{☆乃木 = 1:,,
__system__??,},,
__system__??,{☆乃木 = 2:,,
__system__??,},,
__system__??,{☆乃木 = 3:,,
__system__??,},,
__system__??,{☆乃木 = 4:,,
__system__??,{★わかめ組 \ 1:,,
__system__??,},,
__system__??,},,
__system__??,{☆乃木 = 5:,,
__system__??,{★那古教 \ 1:,,
__system__??,},,
__system__??,},,
__system__??,{☆乃木 = 6:,,
__system__??,{★愛 = 0:,,
__system__??,},,
__system__??,},,
__system__??,{☆乃木 = 7:,,
__system__??,},,
__system__??,{☆乃木 = 10:,,
__system__??,},,
__system__??,{☆乃木 = 11:,,
__system__??,},,
__system__??,{R支配[21] \ 1:,,
__system__??,},,
__system__??,{(P1フラグ = 3) * (☆傀儡議会 \ 0) * (☆明里 < 4):,,
__system__??,},,
__system__??,{(P2フラグ = 3) * (☆乃木 > 50):,,
__system__??,},,
__system__??,{(■ \ 0) * (☆売春ファン = 5):,,
__system__??,},,
__system__??,{☆伊万里 = 2:,,
__system__??,},,
__system__??,{SEL[10] = 1:,,
menu_label__(L_06cd2),乃木屋敷　　　（初訪問）,Nogi residence (First visit),Residencia Nogi (Primera visita)
__system__??,},,
__system__??,{SEL[10] = 2:,,
menu_label__(L_06ced),乃木屋敷　　　　（訪問）,Nogi residence (Visiting),Residencia de Nogi (Visita)
__system__??,},,
__system__??,{SEL[10] = 3:,,
menu_label__(L_06d08),乃木屋敷　（乃木と孫娘）,Nogi residence (Nogi and granddaughter),Residencia de Nogi (Nogi y su nieta)
__system__??,},,
__system__??,{SEL[10] = 4:,,
menu_label__(L_06d23),乃木屋敷　（乃木と将校）,Nogi residence (Nogi and officers),Residencia de Nogi (Nogi y oficiales)
__system__??,},,
__system__??,{SEL[10] = 50:,,
menu_label__(L_06d3e),乃木屋敷　　　　（会う）,Nogi mansion (meet),La mansión Nogi (conocer)
__system__??,},,
__system__??,{SEL[10] = 5:,,
menu_label__(L_06d54),乃木屋敷　　（乃木の力）,Nogi mansion,Residencia Nogi.
__system__??,},,
__system__??,{SEL[10] = 60:,,
menu_label__(L_06e11),乃木屋敷　　　　（会う）,Nogi mansion (meet),La mansión Nogi (conocer)
__system__??,},,
__system__??,{SEL[10] = 6:,,
menu_label__(L_06e27),乃木屋敷　　（青年将校）,Nogi residence (Young Officer),Residencia Nogi (Oficial de la Juventud)
__system__??,},,
__system__??,{SEL[10] = 70:,,
menu_label__(L_06e42),乃木屋敷　　　　（会う）,Nogi mansion (meet),La mansión Nogi (conocer)
__system__??,},,
__system__??,{SEL[10] = 7:,,
menu_label__(L_06e58),乃木屋敷　（喜久子の恋）,Nogi mansion (Kikuko's love),Residencia Nogi (el amor de Kikuko)
__system__??,},,
__system__??,{SEL[10] = 80:,,
menu_label__(L_06eb0),乃木屋敷　　　　（会う）,Nogi mansion (meet),La mansión Nogi (conocer)
__system__??,},,
__system__??,{SEL[10] = 100:,,
menu_label__(L_06ec6),乃木屋敷　　　　（会う）,Nogi mansion (meet),La mansión Nogi (conocer)
__system__??,},,
__system__??,{SEL[11] = 1:,,
menu_label__(L_02121),売春宿を宣伝する　　　　,Advertise brothels.,Promover los burdeles.
__system__??,},,
__system__??,{SEL[12] = 1:,,
menu_label__(L_06c80),伊万里を捕獲,Capture Imari.,Imari capturado
__system__??,},,
__system__??,{RETURN = 2:,,
__system__??,},,
__system__??,{☆乃木 = 51:,,
__system__??,},,
__system__??,{☆乃木 > 52:,,
__system__??,{RETURN = 10:,,
__system__??,},,
__system__??,},,
__system__??,{☆ギガフロート \ 0:,,
__system__??,{R支配[22] \ 1:,,
__system__??,},,
__system__??,{(☆つちのこ \ 0) * (☆つちのこ／階数 \ 999) * (P2フラグ[22] = 1):,,
__system__??,},,
__system__??,},,
__system__??,{R支配[22] \ 1:,,
__system__??,},,
__system__??,{☆夜空 = 1:,,
__system__??,},,
__system__??,{(☆つちのこ = 0) * (☆大杉 > 3):,,
__system__??,},,
__system__??,{(☆つちのこ \ 0) * (☆つちのこ／階数 \ 999) * (P2フラグ[22] = 1):,,
__system__??,},,
__system__??,{SEL[10] = 1:,,
menu_label__(L_07161),星を探す少女　　　　　　,A Girl in Search of Stars,Chica buscando las estrellas
__system__??,},,
__system__??,{SEL[11] = 1:,,
menu_label__(L_0717c),噂好きのおばさん　　　　,The gossipy old lady.,Tía rumorosa.
__system__??,},,
__system__??,{SEL[11] = 2:,,
menu_label__(L_071a0),つちのこの祠　　（探索）,Shrine of Tsuchinoko (search),Santuario de Tsuchinoko (búsqueda)
__system__??,},,
__system__??,{☆ギガフロート \ 0:,,
__system__??,},,
__system__??,{(★★民華 = 1) * (☆民華 < 10):,,
__system__??,{☆民華 < 8:,,
__system__??,},,
__system__??,},,
__system__??,{(★★民華 = 2) * (☆民華 \ 20):,,
__system__??,{☆民華 < 18:,,
__system__??,},,
__system__??,},,
__system__??,{☆明里 > 1:,,
__system__??,{☆明里 = 2:,,
__system__??,},,
__system__??,},,
__system__??,{★★アンリ = 1:,,
__system__??,{☆アンリ < 8:,,
__system__??,},,
__system__??,},,
__system__??,{★★アンリ = 2:,,
__system__??,},,
__system__??,{R支配[23] \ 1:,,
__system__??,},,
__system__??,{☆夜空 = 0:,,
__system__??,},,
__system__??,{SEL[10] = 1:,,
menu_label__(L_0753d),水陸両用　　　　（求婚）,Amphibious (Courtship),Anfibio (cortejo)
__system__??,},,
__system__??,{SEL[10] = 2:,,
menu_label__(L_07600),水陸両用　（民華と会う）,Amphibious (Meet Minka),Anfibio (conoce a Minka)
__system__??,},,
__system__??,{SEL[10] = 3:,,
menu_label__(L_077a6),水陸両用　　　　（明里）,Amphibious ( Akari),Anfibio ( Akari)
__system__??,},,
__system__??,{SEL[10] = 10:,,
menu_label__(L_0740d),ムッソリーニ　（アンリ）,Mussolini ( Henri),Mussolini ( Henri)
__system__??,},,
__system__??,{SEL[10] = 11:,,
menu_label__(L_074d0),ムッソリーニ　　（閉店）,Mussolini (Closed),Mussolini (cerrado).
__system__??,},,
__system__??,{SEL[11] = 1:,,
menu_label__(L_073f2),星を探す少女　　　　　　,A Girl in Search of Stars,Chica buscando las estrellas
__system__??,},,
__system__??,{☆アンリ < 5:,,
__system__??,},,
__system__??,{☆アンリ = 5:,,
__system__??,},,
__system__??,{☆アンリ = 6:,,
__system__??,},,
__system__??,{☆アンリ = 7:,,
__system__??,},,
__system__??,{☆アンリ = 13:,,
__system__??,},,
__system__??,{☆アンリ = 14:,,
__system__??,},,
__system__??,{☆アンリ = 12:,,
__system__??,},,
__system__??,{☆民華 < 5:,,
__system__??,},,
__system__??,{☆民華 = 5:,,
__system__??,},,
__system__??,{☆民華 = 6:,,
__system__??,},,
__system__??,{☆民華 = 7:,,
__system__??,},,
__system__??,{☆民華 = 12:,,
__system__??,},,
__system__??,{☆民華 = 13:,,
__system__??,},,
__system__??,{☆加奈 = 1:,,
__system__??,},,
__system__??,{☆民華 = 14:,,
__system__??,},,
__system__??,{☆民華 = 15:,,
__system__??,},,
__system__??,{☆民華 = 16:,,
__system__??,},,
__system__??,{☆民華 = 17:,,
__system__??,},,
__system__??,{☆明里 = 2:,,
__system__??,},,
__system__??,{☆明里 = 4:,,
__system__??,},,
__system__??,{☆明里 = 5:,,
__system__??,},,
__system__??,{☆ギガフロート \ 0:,,
__system__??,},,
__system__??,{☆甲子園主婦 = 0:,,
__system__??,},,
__system__??,{(☆甲子園主婦 = 1) * ((☆ＤＡＴＥ - 2) % 4 = 0):,,
__system__??,},,
__system__??,{(☆甲子園主婦 = 2) * ((☆ＤＡＴＥ - 2) % 4 = 0):,,
__system__??,},,
__system__??,{(☆甲子園主婦 = 3) * ((☆ＤＡＴＥ - 2) % 4 = 0):,,
__system__??,},,
__system__??,{R支配[24] \ 1:,,
__system__??,},,
__system__??,{SEL[10] = 1:,,
menu_label__(L_07957),格闘に燃える主婦　　　　,Fighting housewives,Las amas de casa que luchan
__system__??,},,
__system__??,{SEL[10] = 2:,,
